"","Week End Date","PPG","SECTOR 2","TRADING COMPANY","PRODUCT RANGE","FORMAT","PPG_Description","Inc_GM_Abs","Trade_Investment","Units","Gross_Sales","Net_Revenue","GM_Abs","Promo_Price","RSP_Unit","VAT","Net_Cost_Unit","FM_Total","Retailer_Revenue","Base_Units","No_Of_Units","NIS","Inc_NIS","Inc_Revenue","R_GM_Inc","R_Net_Revenue_Inc","R_NIS_Inc","R_Total_Trade_Inv_Inc","Value","Units_Sale_in_Case","current_year_date"
"124",2025-11-07,"D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.0100000000000016,1,14.29,14.28,14.0842815518299,14.29,14.3,0.05,16.44,-2.83047619047619,14.29,1,18,14.28,0,0,0,0,0,0,14.29,0.0555555555555556,2026-11-07
"125",2025-11-08,"D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.510000000000002,1,14.29,13.78,13.5842815518299,14.29,14.8,0.05,16.44,-2.83047619047619,14.29,2,18,13.78,0,0,0,0,0,0,14.29,0.0555555555555556,2026-11-08
"126",2025-11-09,"D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.160000000000025,16,228.64,228.48,225.348504829279,14.29,14.3,0.05,16.44,-45.2876190476191,228.64,2,18,228.48,0,0,0,0,0,0,228.64,0.888888888888889,2026-11-09
"127",2025-11-11,"D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.0100000000000016,1,14.29,14.28,14.0842815518299,14.29,14.3,0.05,16.44,-2.83047619047619,14.29,2,18,14.28,0,0,0,0,0,0,14.29,0.0555555555555556,2026-11-11
"128",2025-11-12,"D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.0200000000000031,2,28.58,28.56,28.1685631036599,14.29,14.3,0.05,16.44,-5.66095238095239,28.58,3,18,28.56,0,0,0,0,0,0,28.58,0.111111111111111,2026-11-12
"129",2025-12-01,"D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.490000000000016,49,700.21,699.72,690.129796039667,14.29,14.3,0.05,16.44,-138.693333333333,700.21,4,18,699.72,0,0,0,0,0,0,700.21,2.72222222222222,2026-12-01
"130",2025-12-02,"D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.240000000000025,24,342.96,342.72,338.022757243918,14.29,14.3,0.05,16.44,-67.9314285714286,342.96,4,18,342.72,0,0,0,0,0,0,342.96,1.33333333333333,2026-12-02
"131",2025-12-03,"D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.590000000000057,59,843.11,842.52,830.972611557966,14.29,14.3,0.05,16.44,-166.998095238095,843.11,4,18,842.52,0,0,0,0,0,0,843.11,3.27777777777778,2026-12-03
"132",2025-12-04,"D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.350000000000014,35,500.15,499.8,492.949854314048,14.29,14.3,0.05,16.44,-99.0666666666667,500.15,4,18,499.8,0,0,0,0,0,0,500.15,1.94444444444444,2026-12-04
"133",2025-12-05,"D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,1691.84,1344,17527.36,15835.52,15572.4744056594,13.0411904761905,14.3,0.05,16.44,-5402.63619047619,17527.36,4,18,15835.52,0,0,0,0,0,0,17527.36,74.6666666666667,2026-12-05
"134",2025-12-06,"D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,1991.2,1520,19744.8,17753.6,17456.1079587815,12.99,14.3,0.05,16.44,-6184.22857142857,19744.8,4,18,17753.6,0,0,0,0,0,0,19744.8,84.4444444444444,2026-12-06
"135",2025-12-07,"D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,123.14,94,1221.06,1097.92,1079.52246587201,12.99,14.3,0.05,16.44,-382.445714285714,1221.06,4,18,1097.92,0,0,0,0,0,0,1221.06,5.22222222222222,2026-12-07
"136",2025-12-08,"D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,528,800,10392,9864,9707.42524146395,12.99,13.65,0.05,16.44,-3254.85714285714,10392,4,18,9864,0,0,0,0,0,0,10392,44.4444444444444,2026-12-08
"137",2025-12-09,"D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,38.2100000000001,51,662.49,624.28,614.298359143327,12.99,13.7392156862745,0.05,16.44,-207.497142857143,662.49,4,18,624.28,0,0,0,0,0,0,662.49,2.83333333333333,2026-12-09
"138",2025-12-10,"D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,44.69,49,636.51,591.82,582.229796039667,12.99,13.9020408163265,0.05,16.44,-199.36,636.51,4,18,591.82,0,0,0,0,0,0,636.51,2.72222222222222,2026-12-10
"139",2025-12-11,"D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,49.89,49,636.51,586.62,577.029796039667,12.99,14.0081632653061,0.05,16.44,-199.36,636.51,4,18,586.62,0,0,0,0,0,0,636.51,2.72222222222222,2026-12-11
"140",2025-12-12,"D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,39.52,52,675.48,635.96,625.782640695157,12.99,13.75,0.05,16.44,-211.565714285714,675.48,4,18,635.96,0,0,0,0,0,0,675.48,2.88888888888889,2026-12-12
