"","Key","PPG","SECTOR 2","TRADING COMPANY","PRODUCT RANGE","FORMAT","PPG_Description","DISPLAY TYPE_HEA","Flag_Display_HEA","Base_Units","Base_Units_Tesco","Units","Display_Cost","ACV_D","ACV_D_Any_Promo","ACV_D_Multibuy_Display","ACV_D_Multibuy_Only","ACV_D_Feature_Display","ACV_D_Display_Only","ACV_D_Feature_Only","ACV_D_Unsupported","ACV_D_Total_Multibuy","ACV_D_Multibuy_Feature_Display","ACV_D_Multibuy_Feature","Total Regular Price Elasticiy_Betas","Regular Price Elasticity_Betas","Reg Price Ratio Rest of Brand_Betas","Reg Price Ratio Rest of Manufacturer_Betas","Reg Price Ratio Rest of Category_Betas","Promoted Price Elasticity_Betas","Display Only_Betas","Feature Only_Betas","Feature and Display_Betas","Multi Buy_Betas","Total Multibuy Effect_Betas","RSP_Unit","Net_Cost_Unit","FM%","VAT","COGS_Unit","OID_Unit","UNCR_Unit","STP_Unit","RSP_Unit_Min","Promo_Price","Event_Multiplier","Event_Multiplier_Display","Event_Multiplier_Discount","ROI_GM","ROI_Rev","ROI_NIS","R_ROI_GM","R_ROI_Rev","R_ROI_NIS","Event_Multiplier_Tesco","Event_Multiplier_Display_Tesco","Event_Multiplier_Discount_Tesco","Display_Flag","Display","Discount"
"11","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",1,488,1095,97268,140,13.5756249299753,13.5753266534064,0,0,13.0193660582268,13.5720435781865,13.0226491334467,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,5.5,53.3487028531983,52.6916274548859,0.657075398312363,-0.784419527760282,-0.433875938297333,-0.250388278187821,0.546274819334529,0.967550931103688,1.00839549805783,53.3487028531983,52.6916274548859,0.657075398312363,1,"GH",0.593023255813953
"12","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",1,488,1095,97268,140,13.5756249299753,13.5753266534064,0,0,13.0193660582268,13.5720435781865,13.0226491334467,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,6,42.1283710384878,41.6168237300653,0.511547308422434,-0.722463913052182,-0.361451728553992,-0.15530556638315,0.644343808526421,1.09233840651504,1.13598630204258,42.1283710384878,41.6168237300653,0.511547308422434,1,"GH",0.556025369978858
"13","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",1,488,1095,97268,140,13.5756249299753,13.5753266534064,0,0,13.0193660582268,13.5720435781865,13.0226491334467,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,6.5,33.7910521208219,33.3876401257687,0.403411995053148,-0.656373027416236,-0.284429569806024,-0.0543423882872063,0.755625711344243,1.23393859864546,1.2808069928626,33.7910521208219,33.3876401257687,0.403411995053148,1,"GH",0.519027484143763
"14","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",1,488,1095,97268,140,13.5756249299753,13.5753266534064,0,0,13.0193660582268,13.5720435781865,13.0226491334467,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,7,27.4519830917215,27.1307890401944,0.321194051527101,-0.585850877417281,-0.202492342838558,0.0528984990895965,0.882973258621979,1.39598145292147,1.44658317126332,27.4519830917215,27.1307890401944,0.321194051527101,1,"GH",0.482029598308668
"15","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",1,488,1095,97268,140,13.5756249299753,13.5753266534064,0,0,13.0193660582268,13.5720435781865,13.0226491334467,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,7.5,22.536497060856,22.2790570323619,0.257440028494143,-0.510579911202113,-0.115302587754778,0.166837831325174,1.03012169777831,1.58321986930924,1.63819417850355,22.536497060856,22.2790570323619,0.257440028494143,1,"GH",0.445031712473573
"16","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",1,488,1095,97268,140,13.5756249299753,13.5753266534064,0,0,13.0193660582268,13.5720435781865,13.0226491334467,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,8,18.659433959842,18.4522795732336,0.20715438660844,-0.430221055183956,-0.0225038705788531,0.287917167700032,1.20205786428253,1.80199932575889,1.86215596484219,18.659433959842,18.4522795732336,0.20715438660844,1,"GH",0.408033826638478
"17","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",1,488,1095,97268,140,13.5756249299753,13.5753266534064,0,0,13.0193660582268,13.5720435781865,13.0226491334467,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,8.5,15.5555542227447,15.3886572631756,0.166896959569106,-0.344415150093926,0.0762758549036863,0.416593365338544,1.40559105667339,2.06098428573611,2.12736811933589,15.5555542227447,15.3886572631756,0.166896959569106,1,"GH",0.371035940803383
"18","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",1,488,1095,97268,140,13.5756249299753,13.5753266534064,0,0,13.0193660582268,13.5720435781865,13.0226491334467,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,9,13.0378311886333,12.9035891834877,0.134242005145589,-0.252786614162128,0.181417789668812,0.55332866397287,1.65026718973075,2.37232140860476,2.44631031621763,13.0378311886333,12.9035891834877,0.134242005145589,1,"GH",0.334038054968288
"19","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",1,488,1095,97268,140,13.5756249299753,13.5753266534064,0,0,13.0193660582268,13.5720435781865,13.0226491334467,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,9.5,10.971615117872,10.8641720062924,0.107443111579577,-0.154950630866169,0.293301032713803,0.698574021163593,1.94989355829122,2.75357972897118,2.8370382762071,10.971615117872,10.8641720062924,0.107443111579577,1,"GH",0.297040169133192
"20","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",1,488,1095,97268,140,13.5756249299753,13.5753266534064,0,0,13.0193660582268,13.5720435781865,13.0226491334467,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,10,9.25815921867721,9.17293968909487,0.0852195295823382,-0.0505259046099882,0.412283868471836,0.852742033194595,2.32520903682439,3.23114834097468,3.32667971751294,9.25815921867721,9.17293968909487,0.0852195295823382,1,"GH",0.260042283298097
"21","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",1,488,1095,97268,140,13.5756249299753,13.5753266534064,0,0,13.0193660582268,13.5720435781865,13.0226491334467,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,10.5,7.82384290150568,7.75722650393252,0.0666163975731521,0.0608437705654815,0.538673414145869,1.01616369008167,2.80884599166847,3.84655016277319,3.95793173703011,7.82384290150568,7.75722650393252,0.0666163975731521,1,"GH",0.223044397463002
"22","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",1,488,1095,97268,140,13.5756249299753,13.5753266534064,0,0,13.0193660582268,13.5720435781865,13.0226491334467,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,11,6.6129593076239,6.56204811194733,0.0509111956765703,0.179453917335593,0.672676953938942,1.18901982038307,3.45525872097803,4.66907533845811,4.80206346882948,6.6129593076239,6.56204811194733,0.0509111956765703,1,"GH",0.186046511627907
"23","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",1,488,1095,97268,140,13.5756249299753,13.5753266534064,0,0,13.0193660582268,13.5720435781865,13.0226491334467,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,11.5,5.58278847731563,5.54523863277117,0.0375498445444647,0.305481268499648,0.814324158871887,1.3712324643148,4.36257220202658,5.82358258524125,5.98753362406727,5.58278847731563,5.54523863277117,0.0375498445444647,1,"GH",0.149048625792812
"24","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",1,488,1095,97268,140,13.5756249299753,13.5753266534064,0,0,13.0193660582268,13.5720435781865,13.0226491334467,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,12,4.70016912333229,4.67406688219263,0.0261022411396635,0.438889093248376,0.963342403512197,1.56229192262031,5.72720545738296,7.56000446744395,7.77154385434953,4.70016912333229,4.67406688219263,0.0261022411396635,1,"GH",0.112050739957717
"25","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",1,488,1095,97268,140,13.5756249299753,13.5753266534064,0,0,13.0193660582268,13.5720435781865,13.0226491334467,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,12.5,3.93907289866174,3.92284210175633,0.0162307969054094,0.579272231302773,1.11895529319143,1.76097882207176,8.00768305211949,10.4617886514585,10.7546397165841,3.93907289866174,3.92284210175633,0.0162307969054094,1,"GH",0.0750528541226215
"26","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",1,488,1095,97268,140,13.5756249299753,13.5753266534064,0,0,13.0193660582268,13.5720435781865,13.0226491334467,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,13,3.27886162081155,3.27119378690723,0.00766783390431876,0.725600877728409,1.27955302729396,1.96491143961156,12.5791978080665,16.2787934957131,16.7382681517388,3.27886162081155,3.27119378690723,0.00766783390431876,1,"GH",0.0380549682875264
"27","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",1,488,1095,97268,140,13.5756249299753,13.5753266534064,0,0,13.0193660582268,13.5720435781865,13.0226491334467,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,13.5,2.70301756872074,2.70281845199512,0.000199116725617781,0.875790562505239,1.44214393722157,2.1697953966405,26.3022382178367,33.7406189087643,34.7104306754407,2.70301756872074,2.70281845199512,0.000199116725617781,1,"GH",0.0010570824524313
"28","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",1,49,1095,36368,437.5,14.9929836678715,14.9929836678715,0,0,14.9929836678715,14.9929836678715,14.9929836678715,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,0.5,26392.236814701,26091.2478517905,300.988962910503,-1.22905744367121,-0.962032420749937,-0.949325974346723,-0.0321588741453129,0.231525395437388,0.256621298076022,26392.236814701,26091.2478517905,300.988962910503,1,"STAIRCASE #2",0.963002114164905
"29","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",1,49,1095,36368,437.5,14.9929836678715,14.9929836678715,0,0,14.9929836678715,14.9929836678715,14.9929836678715,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,1,4496.68235626199,4445.42647986032,51.2558764016733,-1.19585390964043,-0.921969628992193,-0.895903937510046,0.0054975333534352,0.279441133771709,0.305518268648302,4496.68235626199,4445.42647986032,51.2558764016733,1,"STAIRCASE #2",0.92600422832981
"30","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",1,49,1095,36368,437.5,14.9929836678715,14.9929836678715,0,0,14.9929836678715,14.9929836678715,14.9929836678715,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,1.5,1595.53092358869,1577.36457241855,18.166351170136,-1.16065584352985,-0.879609630871561,-0.83948868716111,0.0461965686077521,0.331228451076737,0.358372066513359,1595.53092358869,1577.36457241855,18.166351170136,1,"STAIRCASE #2",0.889006342494715
"31","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",1,49,1095,36368,437.5,14.9929836678715,14.9929836678715,0,0,14.9929836678715,14.9929836678715,14.9929836678715,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,2,764.02967367239,755.347136852409,8.68253681998084,-1.12328064451993,-0.834761567265986,-0.779844583811399,0.0903207369983988,0.387374064725517,0.415681767046714,764.02967367239,755.347136852409,8.68253681998084,1,"STAIRCASE #2",0.852008456659619
"32","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",1,49,1095,36368,437.5,14.9929836678715,14.9929836678715,0,0,14.9929836678715,14.9929836678715,14.9929836678715,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,2.5,430.943787767575,426.06031283102,4.88347493655468,-1.08354861841459,-0.787234554346049,-0.716733693932015,0.13831966495506,0.448450099989255,0.478033844261313,430.943787767575,426.06031283102,4.88347493655468,1,"STAIRCASE #2",0.815010570824524
"33","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",1,49,1095,36368,437.5,14.9929836678715,14.9929836678715,0,0,14.9929836678715,14.9929836678715,14.9929836678715,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,3,269.454818382852,266.413230521508,3.04158786134371,-1.04127730231832,-0.736832654093779,-0.649910247427397,0.190725359216427,0.515133506619045,0.546122157234602,269.454818382852,266.413230521508,3.04158786134371,1,"STAIRCASE #2",0.778012684989429
"34","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",1,49,1095,36368,437.5,14.9929836678715,14.9929836678715,0,0,14.9929836678715,14.9929836678715,14.9929836678715,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,3.5,180.810622850661,178.780079883996,2.03054296666583,-0.996277761536833,-0.683351485437944,-0.579116809663528,0.248171882063972,0.588231094514838,0.620773675975647,180.810622850661,178.780079883996,2.03054296666583,1,"STAIRCASE #2",0.741014799154334
"35","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",1,49,1095,36368,437.5,14.9929836678715,14.9929836678715,0,0,14.9929836678715,14.9929836678715,14.9929836678715,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,4,127.704337618916,126.279506489743,1.42483112917316,-0.948351685344499,-0.626575514497783,-0.504081176732273,0.311420969375754,0.668712131310944,0.702981961469887,127.704337618916,126.279506489743,1.42483112917316,1,"STAIRCASE #2",0.704016913319239
"36","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",1,49,1095,36368,437.5,14.9929836678715,14.9929836678715,0,0,14.9929836678715,14.9929836678715,14.9929836678715,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,4.5,93.750311801199,92.7127484931242,1.03756330807485,-0.89728886708305,-0.566275689182442,-0.424513653476429,0.381395779690078,0.757751286231028,0.793951267451241,93.750311801199,92.7127484931242,1.03756330807485,1,"STAIRCASE #2",0.667019027484144
"37","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",1,49,1095,36368,437.5,14.9929836678715,14.9929836678715,0,0,14.9929836678715,14.9929836678715,14.9929836678715,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,5,70.9213989673603,70.1442143071273,0.777184660233018,-0.842864893276432,-0.502207286939496,-0.340104590742233,0.459225942764975,0.856785951939334,0.89515541026759,70.9213989673603,70.1442143071273,0.777184660233018,1,"STAIRCASE #2",0.630021141649049
"38","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",1,49,1095,36368,437.5,14.9929836678715,14.9929836678715,0,0,14.9929836678715,14.9929836678715,14.9929836678715,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,5.5,54.9446055637212,54.3496466578886,0.59495890583259,-0.784838970545533,-0.4341079393192,-0.250522165161666,0.54630857313111,0.967593880981072,1.00841751042982,54.9446055637212,54.3496466578886,0.59495890583259,1,"STAIRCASE #2",0.593023255813953
"39","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",1,49,1095,36368,437.5,14.9929836678715,14.9929836678715,0,0,14.9929836678715,14.9929836678715,14.9929836678715,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,6,43.3915076404846,42.9283193554228,0.463188285061824,-0.722951881697683,-0.361695861315795,-0.155410463313637,0.644392253782537,1.09240005047871,1.13601977019386,43.3915076404846,42.9283193554228,0.463188285061824,1,"STAIRCASE #2",0.556025369978858
"40","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",1,49,1095,36368,437.5,14.9929836678715,14.9929836678715,0,0,14.9929836678715,14.9929836678715,14.9929836678715,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,6.5,34.8069253425917,34.4416498204933,0.365275522098401,-0.656924116100679,-0.284668375958766,-0.054388013981773,0.755694740946455,1.23402643507428,1.28085735302573,34.8069253425917,34.4416498204933,0.365275522098401,1,"STAIRCASE #2",0.519027484143763
"41","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",1,49,1095,36368,437.5,14.9929836678715,14.9929836678715,0,0,14.9929836678715,14.9929836678715,14.9929836678715,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,7,28.2798558722097,27.9890258366502,0.290830035559566,-0.586454281203682,-0.20270090213427,0.0529529825014611,0.883071299208132,1.39610620425555,1.4466584903691,28.2798558722097,27.9890258366502,0.290830035559566,1,"STAIRCASE #2",0.482029598308668
"42","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",1,49,1095,36368,437.5,14.9929836678715,14.9929836678715,0,0,14.9929836678715,14.9929836678715,14.9929836678715,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,7.5,23.2185892008946,22.9854862144431,0.233102986451448,-0.511217985887491,-0.115446682069479,0.167046329533576,1.03026100609492,1.58339713159447,1.63830659249013,23.2185892008946,22.9854862144431,0.233102986451448,1,"STAIRCASE #2",0.445031712473573
"43","D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35%","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",1,49,1095,36368,437.5,14.9929836678715,14.9929836678715,0,0,14.9929836678715,14.9929836678715,14.9929836678715,1,0,0,0,-3.32161307463444,-3.2010712822418,0.599723648091635,0.599723648091635,0.957041001284506,-2.55236480392875,1.5,1.71243699576507,2.5686554936476,0,0,13.5142857142857,16.44,-0.277315010570825,0.05,3.52,0,0,16.44,4.5,8,19.2265424058206,19.0389713180709,0.187571087749642,-0.430867509235905,-0.0225376850984935,0.288349794642491,1.20225663179688,1.80225224665176,1.8623240513028,19.2265424058206,19.0389713180709,0.187571087749642,1,"STAIRCASE #2",0.408033826638478
